,Emeas[MeV],DiffRate[s-1MeV-1],Spectrum[MeV-1]
8362,8.362,0.00038739,0.0116217
8363,8.363,0.000387484,0.01162452
8364,8.364,0.000387579,0.01162737
8365,8.365,0.000387673,0.01163019
8366,8.366,0.000387768,0.011633039999999999
8367,8.367,0.000387862,0.01163586
8368,8.368,0.000387957,0.01163871
8369,8.369,0.000388051,0.011641529999999999
8370,8.37,0.000388146,0.011644380000000001
8371,8.371,0.00038824,0.0116472
8372,8.372,0.000388335,0.01165005
8373,8.373,0.000388429,0.01165287
8374,8.374,0.000388524,0.01165572
8375,8.375,0.000388619,0.01165857
8376,8.376,0.000388713,0.01166139
8377,8.377,0.000388808,0.01166424
8378,8.378,0.000388903,0.01166709
8379,8.379,0.000388997,0.011669909999999999
8380,8.38,0.000389092,0.01167276
8381,8.381,0.000389187,0.01167561
8382,8.382,0.000389281,0.01167843
8383,8.383,0.000389376,0.011681279999999999
8384,8.384,0.000389471,0.011684130000000001
8385,8.385,0.000389565,0.01168695
8386,8.386,0.00038966,0.0116898
8387,8.387,0.000389755,0.011692649999999999
8388,8.388,0.00038985,0.011695500000000001
8389,8.389,0.000389944,0.01169832
8390,8.39,0.000390039,0.01170117
8391,8.391,0.000390134,0.011704019999999999
8392,8.392,0.000390229,0.011706870000000001
8393,8.393,0.000390324,0.01170972
8394,8.394,0.000390419,0.011712569999999999
8395,8.395,0.000390513,0.01171539
8396,8.396,0.000390608,0.011718240000000001
8397,8.397,0.000390703,0.01172109
8398,8.398,0.000390798,0.011723939999999999
8399,8.399,0.000390893,0.01172679
8400,8.4,0.000390988,0.01172964
8401,8.401,0.000391083,0.01173249
8402,8.402,0.000391178,0.01173534
8403,8.403,0.000391273,0.011738189999999999
8404,8.404,0.000391368,0.011741040000000001
8405,8.405,0.000391463,0.01174389
8406,8.406,0.000391558,0.01174674
8407,8.407,0.000391653,0.01174959
8408,8.408,0.000391748,0.01175244
8409,8.409,0.000391843,0.01175529
8410,8.41,0.000391938,0.01175814
8411,8.411,0.000392033,0.01176099
8412,8.412,0.000392128,0.01176384
8413,8.413,0.000392223,0.01176669
8414,8.414,0.000392318,0.01176954
8415,8.415,0.000392413,0.011772389999999999
8416,8.416,0.000392508,0.011775240000000001
8417,8.417,0.000392604,0.01177812
8418,8.418,0.000392699,0.01178097
8419,8.419,0.000392794,0.01178382
8420,8.42,0.000392889,0.011786669999999999
8421,8.421,0.000392984,0.01178952
8422,8.422,0.00039308,0.011792400000000001
8423,8.423,0.000393175,0.01179525
8424,8.424,0.00039327,0.011798099999999999
8425,8.425,0.000393365,0.011800950000000001
8426,8.426,0.00039346,0.0118038
8427,8.427,0.000393556,0.01180668
8428,8.428,0.000393651,0.01180953
8429,8.429,0.000393746,0.011812379999999999
8430,8.43,0.000393842,0.01181526
8431,8.431,0.000393937,0.01181811
8432,8.432,0.000394032,0.01182096
8433,8.433,0.000394128,0.01182384
8434,8.434,0.000394223,0.01182669
8435,8.435,0.000394318,0.01182954
8436,8.436,0.000394414,0.01183242
8437,8.437,0.000394509,0.011835269999999998
8438,8.438,0.000394605,0.01183815
8439,8.439,0.0003947,0.011841
8440,8.44,0.000394795,0.01184385
8441,8.441,0.000394891,0.011846730000000001
8442,8.442,0.000394986,0.01184958
8443,8.443,0.000395082,0.01185246
8444,8.444,0.000395177,0.011855309999999999
8445,8.445,0.000395273,0.011858190000000001
8446,8.446,0.000395368,0.01186104
8447,8.447,0.000395464,0.01186392
8448,8.448,0.000395559,0.01186677
8449,8.449,0.000395655,0.01186965
8450,8.45,0.000395751,0.011872530000000001
8451,8.451,0.000395846,0.01187538
8452,8.452,0.000395942,0.01187826
8453,8.453,0.000396037,0.01188111
8454,8.454,0.000396133,0.01188399
8455,8.455,0.000396229,0.01188687
8456,8.456,0.000396324,0.01188972
8457,8.457,0.00039642,0.0118926
8458,8.458,0.000396516,0.01189548
8459,8.459,0.000396611,0.01189833
8460,8.46,0.000396707,0.01190121
8461,8.461,0.000396803,0.011904089999999999
8462,8.462,0.000396898,0.011906940000000001
8463,8.463,0.000396994,0.01190982
8464,8.464,0.00039709,0.0119127
8465,8.465,0.000397186,0.01191558
8466,8.466,0.000397281,0.011918429999999999
8467,8.467,0.000397377,0.01192131
8468,8.468,0.000397473,0.011924190000000001
8469,8.469,0.000397569,0.01192707
8470,8.47,0.000397665,0.01192995
8471,8.471,0.000397761,0.01193283
8472,8.472,0.000397856,0.011935679999999999
8473,8.473,0.000397952,0.011938559999999999
8474,8.474,0.000398048,0.011941440000000001
8475,8.475,0.000398144,0.011944320000000001
8476,8.476,0.00039824,0.0119472
8477,8.477,0.000398336,0.01195008
8478,8.478,0.000398432,0.01195296
8479,8.479,0.000398528,0.011955839999999999
8480,8.48,0.000398624,0.011958719999999999
8481,8.481,0.00039872,0.0119616
8482,8.482,0.000398816,0.011964480000000001
8483,8.483,0.000398912,0.01196736
8484,8.484,0.000399008,0.01197024
8485,8.485,0.000399104,0.01197312
8486,8.486,0.0003992,0.011976
8487,8.487,0.000399296,0.011978879999999999
8488,8.488,0.000399392,0.01198176
8489,8.489,0.000399488,0.01198464
8490,8.49,0.000399584,0.01198752
8491,8.491,0.00039968,0.0119904
8492,8.492,0.000399776,0.01199328
8493,8.493,0.000399872,0.01199616
8494,8.494,0.000399968,0.01199904
8495,8.495,0.000400065,0.01200195
8496,8.496,0.000400161,0.012004830000000001
8497,8.497,0.000400257,0.01200771
8498,8.498,0.000400353,0.01201059
8499,8.499,0.000400449,0.01201347
8500,8.5,0.000400545,0.012016349999999999
8501,8.501,0.000400642,0.01201926
8502,8.502,0.000400738,0.012022139999999999
8503,8.503,0.000400834,0.012025019999999999
8504,8.504,0.00040093,0.012027900000000001
8505,8.505,0.000401027,0.01203081
8506,8.506,0.000401123,0.01203369
8507,8.507,0.000401219,0.01203657
8508,8.508,0.000401316,0.01203948
8509,8.509,0.000401412,0.01204236
8510,8.51,0.000401508,0.01204524
8511,8.511,0.000401605,0.012048149999999999
8512,8.512,0.000401701,0.01205103
8513,8.513,0.000401797,0.012053910000000001
8514,8.514,0.000401894,0.012056820000000001
8515,8.515,0.00040199,0.012059700000000001
8516,8.516,0.000402087,0.01206261
8517,8.517,0.000402183,0.01206549
8518,8.518,0.000402279,0.01206837
8519,8.519,0.000402376,0.01207128
8520,8.52,0.000402472,0.01207416
8521,8.521,0.000402569,0.012077069999999999
8522,8.522,0.000402665,0.01207995
8523,8.523,0.000402762,0.012082859999999999
8524,8.524,0.000402858,0.012085740000000001
8525,8.525,0.000402955,0.01208865
8526,8.526,0.000403051,0.01209153
8527,8.527,0.000403148,0.01209444
8528,8.528,0.000403245,0.01209735
8529,8.529,0.000403341,0.01210023
8530,8.53,0.000403438,0.01210314
8531,8.531,0.000403534,0.01210602
8532,8.532,0.000403631,0.01210893
8533,8.533,0.000403728,0.01211184
8534,8.534,0.000403824,0.01211472
8535,8.535,0.000403921,0.01211763
8536,8.536,0.000404018,0.01212054
8537,8.537,0.000404114,0.012123420000000001
8538,8.538,0.000404211,0.012126330000000001
8539,8.539,0.000404308,0.01212924
8540,8.54,0.000404404,0.012132120000000001
8541,8.541,0.000404501,0.01213503
8542,8.542,0.000404598,0.01213794
8543,8.543,0.000404695,0.01214085
8544,8.544,0.000404791,0.01214373
8545,8.545,0.000404888,0.01214664
8546,8.546,0.000404985,0.01214955
8547,8.547,0.000405082,0.01215246
8548,8.548,0.000405179,0.012155369999999999
8549,8.549,0.000405275,0.01215825
8550,8.55,0.000405372,0.012161159999999999
8551,8.551,0.000405469,0.012164069999999999
8552,8.552,0.000405566,0.01216698
8553,8.553,0.000405663,0.012169890000000001
8554,8.554,0.00040576,0.012172800000000001
8555,8.555,0.000405857,0.01217571
8556,8.556,0.000405954,0.01217862
8557,8.557,0.000406051,0.01218153
8558,8.558,0.000406148,0.01218444
8559,8.559,0.000406244,0.01218732
8560,8.56,0.000406341,0.01219023
8561,8.561,0.000406438,0.01219314
8562,8.562,0.000406535,0.01219605
8563,8.563,0.000406632,0.01219896
8564,8.564,0.000406729,0.01220187
8565,8.565,0.000406827,0.01220481
8566,8.566,0.000406924,0.01220772
8567,8.567,0.000407021,0.01221063
8568,8.568,0.000407118,0.01221354
8569,8.569,0.000407215,0.01221645
8570,8.57,0.000407312,0.01221936
8571,8.571,0.000407409,0.01222227
8572,8.572,0.000407506,0.01222518
8573,8.573,0.000407603,0.012228089999999999
8574,8.574,0.0004077,0.012230999999999999
8575,8.575,0.000407798,0.01223394
8576,8.576,0.000407895,0.01223685
8577,8.577,0.000407992,0.012239759999999999
8578,8.578,0.000408089,0.012242669999999999
8579,8.579,0.000408186,0.01224558
8580,8.58,0.000408284,0.01224852
8581,8.581,0.000408381,0.012251429999999999
8582,8.582,0.000408478,0.012254339999999999
8583,8.583,0.000408575,0.01225725
8584,8.584,0.000408673,0.01226019
8585,8.585,0.00040877,0.012263099999999999
8586,8.586,0.000408867,0.012266009999999999
8587,8.587,0.000408965,0.01226895
8588,8.588,0.000409062,0.01227186
8589,8.589,0.000409159,0.012274769999999999
8590,8.59,0.000409257,0.01227771
8591,8.591,0.000409354,0.01228062
8592,8.592,0.000409451,0.01228353
8593,8.593,0.000409549,0.012286469999999999
8594,8.594,0.000409646,0.01228938
8595,8.595,0.000409744,0.01229232
8596,8.596,0.000409841,0.012295229999999999
8597,8.597,0.000409938,0.012298139999999999
8598,8.598,0.000410036,0.01230108
8599,8.599,0.000410133,0.01230399
8600,8.6,0.000410231,0.01230693
8601,8.601,0.000410328,0.01230984
8602,8.602,0.000410426,0.012312779999999999
8603,8.603,0.000410523,0.012315689999999999
8604,8.604,0.000410621,0.01231863
8605,8.605,0.000410718,0.01232154
8606,8.606,0.000410816,0.01232448
8607,8.607,0.000410914,0.01232742
8608,8.608,0.000411011,0.01233033
8609,8.609,0.000411109,0.01233327
8610,8.61,0.000411206,0.01233618
8611,8.611,0.000411304,0.012339119999999999
8612,8.612,0.000411402,0.01234206
8613,8.613,0.000411499,0.01234497
8614,8.614,0.000411597,0.01234791
8615,8.615,0.000411695,0.01235085
8616,8.616,0.000411792,0.01235376
8617,8.617,0.00041189,0.0123567
8618,8.618,0.000411988,0.01235964
8619,8.619,0.000412085,0.01236255
8620,8.62,0.000412183,0.01236549
8621,8.621,0.000412281,0.01236843
8622,8.622,0.000412379,0.01237137
8623,8.623,0.000412476,0.01237428
8624,8.624,0.000412574,0.012377220000000001
8625,8.625,0.000412672,0.01238016
8626,8.626,0.00041277,0.012383100000000001
8627,8.627,0.000412868,0.01238604
8628,8.628,0.000412965,0.01238895
8629,8.629,0.000413063,0.012391890000000001
8630,8.63,0.000413161,0.012394829999999999
8631,8.631,0.000413259,0.01239777
8632,8.632,0.000413357,0.01240071
8633,8.633,0.000413455,0.01240365
8634,8.634,0.000413553,0.01240659
8635,8.635,0.000413651,0.01240953
8636,8.636,0.000413749,0.01241247
8637,8.637,0.000413847,0.01241541
8638,8.638,0.000413945,0.01241835
8639,8.639,0.000414043,0.01242129
8640,8.64,0.00041414,0.0124242
8641,8.641,0.000414238,0.01242714
8642,8.642,0.000414337,0.01243011
8643,8.643,0.000414435,0.01243305
8644,8.644,0.000414533,0.012435990000000001
8645,8.645,0.000414631,0.012438929999999999
8646,8.646,0.000414729,0.01244187
8647,8.647,0.000414827,0.01244481
8648,8.648,0.000414925,0.01244775
8649,8.649,0.000415023,0.01245069
8650,8.65,0.000415121,0.01245363
8651,8.651,0.000415219,0.01245657
8652,8.652,0.000415317,0.01245951
8653,8.653,0.000415415,0.01246245
8654,8.654,0.000415514,0.012465420000000001
8655,8.655,0.000415612,0.01246836
8656,8.656,0.00041571,0.012471300000000001
8657,8.657,0.000415808,0.01247424
8658,8.658,0.000415906,0.012477180000000001
8659,8.659,0.000416005,0.01248015
8660,8.66,0.000416103,0.01248309
8661,8.661,0.000416201,0.01248603
8662,8.662,0.000416299,0.01248897
8663,8.663,0.000416398,0.01249194
8664,8.664,0.000416496,0.01249488
8665,8.665,0.000416594,0.01249782
8666,8.666,0.000416693,0.01250079
8667,8.667,0.000416791,0.012503730000000001
8668,8.668,0.000416889,0.01250667
8669,8.669,0.000416988,0.01250964
8670,8.67,0.000417086,0.01251258
8671,8.671,0.000417184,0.01251552
8672,8.672,0.000417283,0.01251849
8673,8.673,0.000417381,0.01252143
8674,8.674,0.00041748,0.012524400000000002
8675,8.675,0.000417578,0.01252734
8676,8.676,0.000417676,0.012530280000000001
8677,8.677,0.000417775,0.01253325
8678,8.678,0.000417873,0.01253619
8679,8.679,0.000417972,0.01253916
8680,8.68,0.00041807,0.0125421
8681,8.681,0.000418169,0.012545069999999998
8682,8.682,0.000418267,0.01254801
8683,8.683,0.000418366,0.01255098
8684,8.684,0.000418464,0.01255392
8685,8.685,0.000418563,0.01255689
8686,8.686,0.000418661,0.012559830000000001
8687,8.687,0.00041876,0.0125628
8688,8.688,0.000418859,0.01256577
8689,8.689,0.000418957,0.01256871
8690,8.69,0.000419056,0.01257168
8691,8.691,0.000419154,0.01257462
8692,8.692,0.000419253,0.012577590000000001
8693,8.693,0.000419352,0.012580560000000001
8694,8.694,0.00041945,0.0125835
8695,8.695,0.000419549,0.01258647
8696,8.696,0.000419648,0.01258944
8697,8.697,0.000419747,0.01259241
8698,8.698,0.000419845,0.01259535
8699,8.699,0.000419944,0.01259832
8700,8.7,0.000420043,0.01260129
8701,8.701,0.000420141,0.012604230000000001
8702,8.702,0.00042024,0.0126072
8703,8.703,0.000420339,0.01261017
8704,8.704,0.000420438,0.012613139999999998
8705,8.705,0.000420537,0.01261611
8706,8.706,0.000420635,0.01261905
8707,8.707,0.000420734,0.01262202
8708,8.708,0.000420833,0.01262499
8709,8.709,0.000420932,0.01262796
8710,8.71,0.000421031,0.01263093
8711,8.711,0.00042113,0.0126339
8712,8.712,0.000421229,0.01263687
8713,8.713,0.000421327,0.01263981
8714,8.714,0.000421426,0.01264278
8715,8.715,0.000421525,0.01264575
8716,8.716,0.000421624,0.01264872
8717,8.717,0.000421723,0.01265169
8718,8.718,0.000421822,0.01265466
8719,8.719,0.000421921,0.01265763
8720,8.72,0.00042202,0.0126606
8721,8.721,0.000422119,0.012663569999999999
8722,8.722,0.000422218,0.012666539999999999
8723,8.723,0.000422317,0.01266951
8724,8.724,0.000422416,0.01267248
8725,8.725,0.000422515,0.01267545
8726,8.726,0.000422614,0.01267842
8727,8.727,0.000422713,0.01268139
8728,8.728,0.000422812,0.01268436
8729,8.729,0.000422912,0.01268736
8730,8.73,0.000423011,0.01269033
8731,8.731,0.00042311,0.0126933
8732,8.732,0.000423209,0.01269627
8733,8.733,0.000423308,0.01269924
8734,8.734,0.000423407,0.01270221
8735,8.735,0.000423506,0.01270518
8736,8.736,0.000423606,0.01270818
8737,8.737,0.000423705,0.012711150000000001
8738,8.738,0.000423804,0.01271412
8739,8.739,0.000423903,0.01271709
8740,8.74,0.000424003,0.01272009
8741,8.741,0.000424102,0.01272306
8742,8.742,0.000424201,0.012726030000000001
8743,8.743,0.0004243,0.012729
8744,8.744,0.0004244,0.012732
8745,8.745,0.000424499,0.01273497
8746,8.746,0.000424598,0.01273794
8747,8.747,0.000424698,0.01274094
8748,8.748,0.000424797,0.012743909999999999
8749,8.749,0.000424896,0.01274688
8750,8.75,0.000424996,0.01274988
8751,8.751,0.000425095,0.01275285
8752,8.752,0.000425194,0.01275582
8753,8.753,0.000425294,0.01275882
8754,8.754,0.000425393,0.01276179
8755,8.755,0.000425493,0.01276479
8756,8.756,0.000425592,0.01276776
8757,8.757,0.000425691,0.012770730000000001
8758,8.758,0.000425791,0.01277373
8759,8.759,0.00042589,0.0127767
8760,8.76,0.00042599,0.0127797
8761,8.761,0.000426089,0.01278267
8762,8.762,0.000426189,0.012785669999999999
8763,8.763,0.000426288,0.012788639999999999
8764,8.764,0.000426388,0.01279164
8765,8.765,0.000426488,0.01279464
8766,8.766,0.000426587,0.01279761
8767,8.767,0.000426687,0.012800609999999999
8768,8.768,0.000426786,0.01280358
8769,8.769,0.000426886,0.012806580000000001
8770,8.77,0.000426985,0.01280955
8771,8.771,0.000427085,0.01281255
8772,8.772,0.000427185,0.01281555
8773,8.773,0.000427284,0.01281852
8774,8.774,0.000427384,0.01282152
8775,8.775,0.000427484,0.01282452
8776,8.776,0.000427583,0.01282749
8777,8.777,0.000427683,0.01283049
8778,8.778,0.000427783,0.01283349
8779,8.779,0.000427883,0.012836489999999999
8780,8.78,0.000427982,0.012839459999999999
8781,8.781,0.000428082,0.01284246
8782,8.782,0.000428182,0.01284546
8783,8.783,0.000428282,0.012848459999999999
8784,8.784,0.000428381,0.012851429999999999
8785,8.785,0.000428481,0.01285443
8786,8.786,0.000428581,0.01285743
8787,8.787,0.000428681,0.012860429999999999
8788,8.788,0.000428781,0.01286343
8789,8.789,0.00042888,0.0128664
8790,8.79,0.00042898,0.0128694
8791,8.791,0.00042908,0.012872399999999999
8792,8.792,0.00042918,0.012875399999999999
8793,8.793,0.00042928,0.0128784
8794,8.794,0.00042938,0.0128814
8795,8.795,0.00042948,0.012884399999999999
8796,8.796,0.00042958,0.0128874
8797,8.797,0.00042968,0.0128904
8798,8.798,0.00042978,0.0128934
8799,8.799,0.00042988,0.0128964
8800,8.8,0.00042998,0.0128994
8801,8.801,0.00043008,0.0129024
8802,8.802,0.00043018,0.012905400000000001
8803,8.803,0.00043028,0.0129084
8804,8.804,0.00043038,0.0129114
8805,8.805,0.00043048,0.0129144
8806,8.806,0.00043058,0.0129174
8807,8.807,0.00043068,0.0129204
8808,8.808,0.00043078,0.0129234
8809,8.809,0.00043088,0.012926400000000001
8810,8.81,0.00043098,0.0129294
8811,8.811,0.00043108,0.0129324
8812,8.812,0.00043118,0.0129354
8813,8.813,0.00043128,0.0129384
8814,8.814,0.000431381,0.01294143
8815,8.815,0.000431481,0.01294443
8816,8.816,0.000431581,0.01294743
8817,8.817,0.000431681,0.01295043
8818,8.818,0.000431781,0.01295343
8819,8.819,0.000431882,0.012956460000000001
8820,8.82,0.000431982,0.01295946
8821,8.821,0.000432082,0.012962459999999999
8822,8.822,0.000432182,0.01296546
8823,8.823,0.000432283,0.01296849
8824,8.824,0.000432383,0.01297149
8825,8.825,0.000432483,0.01297449
8826,8.826,0.000432583,0.01297749
8827,8.827,0.000432684,0.01298052
8828,8.828,0.000432784,0.01298352
8829,8.829,0.000432884,0.012986520000000001
8830,8.83,0.000432985,0.012989549999999999
8831,8.831,0.000433085,0.01299255
8832,8.832,0.000433186,0.01299558
8833,8.833,0.000433286,0.012998580000000001
8834,8.834,0.000433386,0.01300158
8835,8.835,0.000433487,0.01300461
8836,8.836,0.000433587,0.01300761
8837,8.837,0.000433688,0.01301064
8838,8.838,0.000433788,0.01301364
8839,8.839,0.000433889,0.013016670000000001
8840,8.84,0.000433989,0.01301967
8841,8.841,0.00043409,0.0130227
8842,8.842,0.00043419,0.0130257
8843,8.843,0.000434291,0.01302873
8844,8.844,0.000434391,0.01303173
8845,8.845,0.000434492,0.013034760000000001
8846,8.846,0.000434592,0.013037759999999999
8847,8.847,0.000434693,0.01304079
8848,8.848,0.000434793,0.01304379
8849,8.849,0.000434894,0.01304682
8850,8.85,0.000434994,0.01304982
8851,8.851,0.000435095,0.01305285
8852,8.852,0.000435196,0.01305588
8853,8.853,0.000435296,0.01305888
8854,8.854,0.000435397,0.013061910000000001
8855,8.855,0.000435498,0.013064939999999999
8856,8.856,0.000435598,0.01306794
8857,8.857,0.000435699,0.01307097
8858,8.858,0.0004358,0.013074
8859,8.859,0.0004359,0.013077
8860,8.86,0.000436001,0.01308003
8861,8.861,0.000436102,0.01308306
8862,8.862,0.000436203,0.013086090000000002
8863,8.863,0.000436303,0.01308909
8864,8.864,0.000436404,0.01309212
8865,8.865,0.000436505,0.01309515
8866,8.866,0.000436606,0.01309818
8867,8.867,0.000436707,0.01310121
8868,8.868,0.000436807,0.01310421
8869,8.869,0.000436908,0.013107240000000001
8870,8.87,0.000437009,0.013110269999999999
8871,8.871,0.00043711,0.0131133
8872,8.872,0.000437211,0.01311633
8873,8.873,0.000437312,0.01311936
8874,8.874,0.000437413,0.01312239
8875,8.875,0.000437513,0.01312539
8876,8.876,0.000437614,0.01312842
8877,8.877,0.000437715,0.01313145
8878,8.878,0.000437816,0.01313448
8879,8.879,0.000437917,0.01313751
8880,8.88,0.000438018,0.01314054
8881,8.881,0.000438119,0.01314357
8882,8.882,0.00043822,0.013146600000000001
8883,8.883,0.000438321,0.013149629999999999
8884,8.884,0.000438422,0.01315266
8885,8.885,0.000438523,0.013155690000000001
8886,8.886,0.000438624,0.013158719999999999
8887,8.887,0.000438725,0.01316175
8888,8.888,0.000438826,0.013164780000000001
8889,8.889,0.000438927,0.013167809999999999
8890,8.89,0.000439029,0.013170870000000001
8891,8.891,0.00043913,0.013173899999999999
8892,8.892,0.000439231,0.01317693
8893,8.893,0.000439332,0.013179960000000001
8894,8.894,0.000439433,0.013182989999999999
8895,8.895,0.000439534,0.01318602
8896,8.896,0.000439635,0.01318905
8897,8.897,0.000439736,0.01319208
8898,8.898,0.000439838,0.013195140000000001
8899,8.899,0.000439939,0.013198169999999999
